Agent;Death;Fish;24;30
Agent;Death;Fish;71;60
Agent;Death;Fish;44;34
Agent;Death;Fish;63;97
Agent;Death;Fish;83;8
Agent;Death;Fish;99;11
Agent;Death;Fish;86;37
Agent;Death;Fish;36;33
Agent;Death;Fish;82;94
Agent;Death;Fish;87;77
Tick;1;10;2990
Agent;Death;Fish;23;30
Agent;Death;Fish;70;61
Agent;Death;Fish;43;33
Agent;Death;Fish;64;96
Agent;Death;Fish;84;7
Agent;Death;Fish;86;36
Agent;Death;Fish;37;32
Agent;Death;Fish;81;95
Agent;Death;Fish;88;77
Tick;2;10;2981
Agent;Death;Fish;22;31
Agent;Death;Fish;71;61
Agent;Death;Fish;44;33
Agent;Death;Fish;63;96
Agent;Death;Fish;83;6
Agent;Death;Fish;97;9
Agent;Death;Fish;37;31
Agent;Death;Fish;87;76
Tick;3;10;2973
Agent;Death;Fish;21;32
Agent;Death;Fish;72;60
Agent;Death;Fish;43;32
Agent;Death;Fish;83;5
Agent;Death;Fish;97;10
Agent;Death;Fish;88;37
Agent;Death;Fish;37;30
Agent;Death;Fish;80;96
Agent;Death;Fish;88;76
Tick;4;10;2964
Agent;Death;Fish;73;61
Agent;Death;Fish;42;31
Agent;Death;Fish;84;5
Agent;Death;Fish;97;9
Agent;Death;Fish;89;36
Agent;Death;Fish;89;77
Tick;5;10;2958
Agent;Birth;Fish;7;86
Agent;Birth;Fish;0;21
Agent;Birth;Fish;20;52
Agent;Birth;Fish;98;57
Agent;Birth;Fish;90;55
Agent;Birth;Fish;11;95
Agent;Birth;Fish;93;32
Agent;Birth;Fish;2;85
Agent;Birth;Fish;85;85
Agent;Birth;Fish;79;60
Agent;Birth;Fish;27;49
Agent;Birth;Fish;30;95
Agent;Birth;Fish;54;23
Agent;Birth;Fish;54;86
Agent;Birth;Fish;92;75
Agent;Birth;Fish;15;65
Agent;Birth;Fish;99;55
Agent;Birth;Fish;1;95
Agent;Birth;Fish;37;86
Agent;Birth;Fish;52;32
Agent;Birth;Fish;47;49
Agent;Birth;Fish;90;31
Agent;Birth;Fish;52;54
Agent;Birth;Fish;76;62
Agent;Birth;Fish;25;94
Agent;Birth;Fish;38;87
Agent;Birth;Fish;49;27
Agent;Birth;Fish;75;53
Agent;Birth;Fish;19;72
Agent;Birth;Fish;31;14
Agent;Birth;Fish;63;89
Agent;Birth;Fish;63;46
Agent;Birth;Fish;31;64
Agent;Birth;Fish;26;80
Agent;Birth;Fish;23;28
Agent;Birth;Fish;96;43
Agent;Birth;Fish;99;65
Agent;Birth;Fish;1;79
Agent;Birth;Fish;92;85
Agent;Birth;Fish;40;10
Agent;Birth;Fish;27;19
Agent;Birth;Fish;60;95
Agent;Birth;Fish;96;92
Agent;Birth;Fish;46;94
Agent;Birth;Fish;97;30
Agent;Birth;Fish;70;28
Agent;Birth;Fish;93;66
Agent;Birth;Fish;4;93
Agent;Birth;Fish;37;73
Agent;Birth;Fish;57;8
Agent;Birth;Fish;48;69
Agent;Birth;Fish;85;46
Agent;Birth;Fish;44;84
Agent;Birth;Fish;82;25
Agent;Birth;Fish;42;9
Agent;Birth;Fish;80;38
Agent;Birth;Fish;60;93
Agent;Birth;Fish;89;63
Agent;Birth;Fish;87;43
Agent;Birth;Fish;74;48
Agent;Birth;Fish;0;82
Agent;Birth;Fish;43;67
Agent;Birth;Fish;92;63
Agent;Birth;Fish;27;21
Agent;Birth;Fish;82;78
Agent;Birth;Fish;30;62
Agent;Birth;Fish;94;30
Agent;Birth;Fish;44;52
Agent;Birth;Fish;81;72
Agent;Birth;Fish;47;12
Agent;Birth;Fish;98;46
Agent;Birth;Fish;4;73
Agent;Birth;Fish;21;30
Agent;Birth;Fish;25;11
Agent;Birth;Fish;89;78
Agent;Birth;Fish;77;95
Agent;Birth;Fish;9;27
Agent;Birth;Fish;24;15
Agent;Birth;Fish;15;29
Agent;Birth;Fish;29;56
Agent;Birth;Fish;55;72
Agent;Birth;Fish;75;67
Agent;Birth;Fish;82;9
Agent;Birth;Fish;3;21
Agent;Birth;Fish;18;62
Agent;Birth;Fish;74;86
Agent;Birth;Fish;69;60
Agent;Birth;Fish;98;11
Agent;Birth;Fish;64;77
Agent;Birth;Fish;73;76
Agent;Birth;Fish;7;85
Agent;Birth;Fish;33;92
Agent;Birth;Fish;0;46
Agent;Birth;Fish;68;16
Agent;Birth;Fish;39;24
Agent;Birth;Fish;65;27
Agent;Birth;Fish;70;47
Agent;Birth;Fish;64;61
Agent;Birth;Fish;76;3
Agent;Birth;Fish;48;75
Agent;Birth;Fish;8;47
Agent;Birth;Fish;49;48
Agent;Birth;Fish;18;3
Agent;Birth;Fish;41;84
Agent;Birth;Fish;71;58
Agent;Birth;Fish;86;76
Agent;Birth;Fish;41;40
Agent;Birth;Fish;41;19
Agent;Birth;Fish;82;49
Agent;Birth;Fish;83;84
Agent;Birth;Fish;30;21
Agent;Birth;Fish;4;8
Agent;Birth;Fish;40;31
Agent;Birth;Fish;75;78
Agent;Birth;Fish;39;21
Agent;Birth;Fish;11;42
Agent;Birth;Fish;76;71
Agent;Birth;Fish;52;11
Agent;Birth;Fish;96;80
Agent;Birth;Fish;50;16
Agent;Birth;Fish;93;82
Agent;Birth;Fish;82;22
Agent;Birth;Fish;4;3
Agent;Birth;Fish;39;32
Agent;Birth;Fish;30;66
Agent;Birth;Fish;40;59
Agent;Birth;Fish;16;4
Agent;Birth;Fish;75;0
Agent;Birth;Fish;34;29
Agent;Birth;Fish;79;80
Agent;Birth;Fish;16;61
Agent;Birth;Fish;42;63
Agent;Birth;Fish;92;46
Agent;Birth;Fish;18;11
Agent;Birth;Fish;84;69
Agent;Birth;Fish;78;76
Agent;Birth;Fish;94;57
Agent;Birth;Fish;52;13
Agent;Birth;Fish;89;5
Agent;Birth;Fish;95;84
Agent;Birth;Fish;45;29
Agent;Birth;Fish;88;93
Agent;Birth;Fish;17;16
Agent;Birth;Fish;42;3
Agent;Birth;Fish;94;96
Agent;Birth;Fish;85;92
Agent;Birth;Fish;19;53
Agent;Birth;Fish;51;42
Agent;Birth;Fish;99;34
Agent;Birth;Fish;17;11
Agent;Birth;Fish;85;79
Agent;Birth;Fish;61;24
Agent;Birth;Fish;10;40
